Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,205.32,207.16,200.54,202.12,1126800,0.0,0.0
2019-01-03,200.03,200.77,183.62,184.78,2414200,0.0,0.0
2019-01-04,181.68,190.39,177.93,186.71,2518200,0.0,0.0
2019-01-07,187.41,190.77,184.51,189.92,1311200,0.0,0.0
2019-01-08,191.35,194.99,187.59,192.95,1001500,0.0,0.0
2019-01-09,194.26,207.0,194.26,200.32,1666300,0.0,0.0
2019-01-10,198.99,205.99,194.12,202.64,1247500,0.0,0.0
2019-01-11,201.6,201.6,195.63,198.25,1084800,0.0,0.0
2019-01-14,196.54,198.34,193.23,193.94,1816900,0.0,0.0
2019-01-15,194.9,197.5,191.93,195.05,1927600,0.0,0.0
2019-01-16,197.07,208.51,195.38,206.79,2213800,0.0,0.0
2019-01-17,206.87,215.85,206.78,212.67,1798700,0.0,0.0
2019-01-18,216.0,223.6,212.89,220.09,2433200,0.0,0.0
2019-01-22,220.68,221.65,213.9,216.16,1107900,0.0,0.0
2019-01-23,217.0,221.21,215.14,217.22,1111000,0.0,0.0
2019-01-24,218.25,224.08,218.25,220.67,970000,0.0,0.0
2019-01-25,222.61,228.97,221.48,227.22,1344100,0.0,0.0
2019-01-28,224.5,225.92,220.15,221.49,1421200,0.0,0.0
2019-01-29,222.16,223.84,216.52,222.03,1928000,0.0,0.0
2019-01-30,208.74,234.44,207.99,232.83,4375400,0.0,0.0
2019-01-31,233.57,249.24,231.76,248.95,3182600,0.0,0.0
2019-02-01,248.08,248.75,239.0,244.0,1569900,0.0,0.0
2019-02-04,243.91,245.23,239.7,244.54,943900,0.0,0.0
2019-02-05,241.85,246.2,241.42,243.51,1175700,0.0,0.0
2019-02-06,244.0,246.46,240.7,244.04,988000,0.0,0.0
2019-02-07,241.89,244.55,238.26,239.45,904500,0.0,0.0
2019-02-08,236.78,241.41,234.23,241.26,831200,0.0,0.0
2019-02-11,242.86,247.54,242.07,244.57,873500,0.0,0.0
2019-02-12,246.8,256.77,246.36,254.32,1601100,0.0,0.0
2019-02-13,256.99,259.93,248.84,251.85,1137700,0.0,0.0
2019-02-14,247.04,252.91,246.47,250.75,1120700,0.0,0.0
2019-02-15,253.04,255.68,251.39,254.96,851700,0.0,0.0
2019-02-19,254.96,257.59,254.01,255.24,830300,0.0,0.0
2019-02-20,255.23,256.49,250.91,253.79,1191300,0.0,0.0
2019-02-21,252.98,252.98,247.46,250.23,1073900,0.0,0.0
2019-02-22,251.52,254.24,248.85,253.99,803100,0.0,0.0
2019-02-25,255.52,263.64,255.52,262.35,1442100,0.0,0.0
2019-02-26,261.13,262.35,256.33,259.79,1298700,0.0,0.0
2019-02-27,258.23,262.16,257.29,258.25,1182200,0.0,0.0
2019-02-28,258.08,259.75,254.55,258.97,1076500,0.0,0.0
2019-03-01,261.24,264.46,258.96,263.35,1417400,0.0,0.0
2019-03-04,264.37,266.21,252.3,256.31,1930200,0.0,0.0
2019-03-05,244.94,244.94,233.9,239.22,3432900,0.0,0.0
2019-03-06,237.79,240.5,229.62,231.45,2318500,0.0,0.0
2019-03-07,231.0,233.08,227.26,230.75,1645200,0.0,0.0
2019-03-08,228.64,231.73,224.58,230.84,1357800,0.0,0.0
2019-03-11,231.56,243.94,231.56,243.36,1528700,0.0,0.0
2019-03-12,243.96,251.67,243.0,250.84,1592500,0.0,0.0
2019-03-13,251.28,254.03,247.49,252.13,1085800,0.0,0.0
2019-03-14,249.93,251.4,244.55,247.59,2026600,0.0,0.0
2019-03-15,248.48,256.83,247.94,252.33,1542900,0.0,0.0
2019-03-18,252.7,254.12,248.17,253.73,1212700,0.0,0.0
2019-03-19,256.43,260.93,256.03,259.29,1455800,0.0,0.0
2019-03-20,258.93,266.06,258.01,265.68,1245200,0.0,0.0
2019-03-21,265.45,281.63,265.35,280.73,2020400,0.0,0.0
2019-03-22,279.64,279.64,269.23,269.62,1240400,0.0,0.0
2019-03-25,269.75,274.32,266.0,271.02,1004400,0.0,0.0
2019-03-26,275.25,277.45,272.77,274.27,629100,0.0,0.0
2019-03-27,274.27,276.04,262.87,268.96,1242600,0.0,0.0
2019-03-28,270.24,274.7,266.54,273.91,1073800,0.0,0.0
2019-03-29,281.36,284.61,277.79,284.33,1182400,0.0,0.0
2019-04-01,287.44,290.89,281.52,285.15,966500,0.0,0.0
2019-04-02,285.75,292.69,284.1,292.03,907600,0.0,0.0
2019-04-03,293.44,296.0,288.62,289.27,1270600,0.0,0.0
2019-04-04,289.92,291.11,283.19,287.96,550400,0.0,0.0
2019-04-05,291.0,301.09,291.0,295.88,1386200,0.0,0.0
2019-04-08,295.55,295.7,289.75,292.71,752400,0.0,0.0
2019-04-09,290.0,290.0,283.01,285.25,1086600,0.0,0.0
2019-04-10,286.39,291.82,286.29,290.12,831200,0.0,0.0
2019-04-11,290.92,292.2,286.68,289.66,498400,0.0,0.0
2019-04-12,290.62,297.87,290.62,293.08,746500,0.0,0.0
2019-04-15,293.83,299.04,291.16,292.55,1064700,0.0,0.0
2019-04-16,293.59,295.63,285.04,288.38,732900,0.0,0.0
2019-04-17,290.09,290.8,271.66,273.68,1823800,0.0,0.0
2019-04-18,276.33,281.5,272.36,281.49,1140300,0.0,0.0
2019-04-22,279.38,292.33,278.15,290.63,1462700,0.0,0.0
2019-04-23,292.1,298.85,289.01,296.08,1572200,0.0,0.0
2019-04-24,296.0,298.32,291.73,297.08,1373100,0.0,0.0
2019-04-25,294.1,316.0,286.61,296.74,3274200,0.0,0.0
2019-04-26,298.75,318.19,297.9,317.98,1802100,0.0,0.0
2019-04-29,318.24,321.35,315.62,317.5,1213400,0.0,0.0
